Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"46/1848 Logan Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-130611798,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Emil Juresic,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$265,000",3,3,1,,,Apartment,Sold on 31 Jul 2019
"16 Croxley Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130944346,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$608,500",3,1,2,607,m²,House,Sold on 29 Jul 2019
"65 Norton Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131215942,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$517,000",3,1,1,506,m²,House,Sold on 29 Jul 2019
"6/44 Kelburn Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-131236582,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Matt Sale,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$285,000",2,2,1,,m²,Apartment,Sold on 24 Jul 2019
"35 Hillgrove Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131159738,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$492,000",3,1,1,541,m²,House,Sold on 17 Jul 2019
"25/40 Tryon Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-130989202,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$360,000",2,2,1,,,Apartment,Sold on 15 Jul 2019
"304/40 Mascar Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-131072526,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Thomas Lee,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$277,000",1,1,1,,m²,Apartment,Sold on 15 Jul 2019
"59 Dawson Rd, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131426470,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$416,000",2,1,2,486,m²,House,Sold on 13 Jul 2019
"22/625 Newnham Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-129526986,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$300,000",2,2,1,,,Unit,Sold on 08 Jul 2019
"27 Belcaro Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130342778,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Darren Bonehill,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$621,000",4,2,5,647,m²,House,Sold on 25 Jun 2019
"119 Dawson Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131280094,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Julie Weir,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$589,000",4,2,2,607,m²,House,Sold on 19 Jun 2019
"18 Exmoor Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131269494,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$595,000",3,1,1,615,m²,House,Sold on 18 Jun 2019
"19/20 Norton Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-130941466,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$315,000",2,2,1,,,Unit,Sold on 17 Jun 2019
"41 Lindwall Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130917558,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Lucky Ramya Tennekoon,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$490,000",3,1,2,486,m²,House,Sold on 11 Jun 2019
"142 Mount Gravatt Capalaba Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130773018,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$549,000",3,1,1,892,m²,House,Sold on 28 May 2019
"43 Brockhouse Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131047926,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",James Austin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$550,000",3,1,2,607,m²,House,Sold on 25 May 2019
"47 Prenzler Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130816330,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Michael Kanik,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$720,000",4,2,2,653,m²,House,Sold on 20 May 2019
"113 Wanda Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130933834,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Peter Arias,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$825,000",3,1,3,825,m²,House,Sold on 16 May 2019
"43 Wemvern Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-131047934,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",James Austin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$589,000",3,1,1,607,m²,House,Sold on 16 May 2019
"10/40 Tryon Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-128736122,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Peter Arias,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$370,000",2,2,1,141,m²,Unit,Sold on 13 May 2019
"31 Meckiff Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130777410,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,"$540,000",4,2,2,582,m²,House,Sold on 07 May 2019
"4/9 Freda Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-130772386,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$329,500",2,2,2,833,m²,Unit,Sold on 07 May 2019
"32/621 Newnham Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-130779646,https://i2.au.reastatic.net/340x64/2e43ff03d4a7a3e86cc93bb6512cecd122c21595051ba6eef58063b56fcdf7f0/logo.gif,Will Torres,https://i2.au.reastatic.net/150x200/21398e668e13b7c394ac51ecf0ec0c06e2f29c2537c742c8df0a13e39122436f/main.jpg,Sold,"$355,000",2,2,2,,,Unit,Sold on 03 May 2019
"58 Wishart Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130812662,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$608,000",5,2,2,605,m²,House,Sold on 22 Apr 2019
"607/56 Tryon Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-130647774,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Jackson Chow,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$344,000",1,1,1,79,m²,Unit,Sold on 15 Apr 2019
"97 Zetland Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-110356213,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$600,000",3,1,4,758,m²,House,Sold on 12 Apr 2019
"33 Lay Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130906030,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$565,000",3,1,1,701,m²,House,Sold on 10 Apr 2019
"2 Lynton Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130801122,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$570,000",3,1,2,604,m²,House,Sold on 09 Apr 2019
"58 Arafura St, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130430486,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Julie Weir,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$625,000",4,2,2,546,m²,House,Sold on 08 Apr 2019
"60 Lay Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130396118,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Andrew Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$590,000",4,2,1,635,m²,House,Sold on 03 Apr 2019
"2/42 Sanders Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-130588114,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Ken Chin,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$410,000",2,2,1,,,Apartment,Sold on 02 Apr 2019
"106 Dawson Rd, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130603110,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$567,500",3,1,2,486,m²,House,Sold on 29 Mar 2019
"241 Newnham Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130364526,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Trent Ray,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$470,000",3,1,1,,,House,Sold on 25 Mar 2019
"7/2180 Logan Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-unit-qld-upper+mount+gravatt-126095778,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Johnson Teo,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$291,000",1,1,1,,,Unit,Sold on 18 Mar 2019
"19 Hillgrove Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130416514,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Savva Koulouris,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$935,000",5,3,2,404,m²,House,Sold on 13 Mar 2019
"19 Azanian Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130277514,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Wayne Morgan,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$690,000",2,1,1,607,m²,House,Sold on 12 Mar 2019
"16 O'Grady Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130488594,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$565,000",3,2,2,510,m²,House,Sold on 09 Mar 2019
"4 Cleary Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-residential+land-qld-upper+mount+gravatt-202339330,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Grant Boman,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$460,000",,,,,,Residential Land,Sold on 09 Mar 2019
"17/27 Lumley Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-127302442,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Omar Hamid,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$400,000",2,2,1,,m²,Apartment,Sold on 26 Feb 2019
"61 Hillgrove Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130206614,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$572,000",3,1,2,521,m²,House,Sold on 21 Feb 2019
"59 Somerfield Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-130008338,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Peter Arias,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$555,000",3,1,1,640,m²,House,Sold on 18 Feb 2019
"44 Lindwall Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-128456750,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$599,000",3,2,2,486,m²,House,Sold on 30 Jan 2019
"37 Azanian Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-129746746,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",,,Sold,"$938,000",4,4,2,599,m²,House,Sold on 24 Jan 2019
"18/30-34 Sanders Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-apartment-qld-upper+mount+gravatt-129927170,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Karl Gillespie,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$510,000",3,2,2,,m²,Apartment,Sold on 17 Jan 2019
"68 Kempsie Road, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-129762618,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Trent Ray,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$900,000",4,2,2,,,House,Sold on 11 Jan 2019
"24 Pinner Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-129945554,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Todd Gerhardt,https://i2.au.reastatic.net/150x200/22da825114dbb9a87a5c9a1f278a986ea7c7599744af09a33357ef57dae980d8/main.jpg,Sold,"$790,000",4,2,2,670,m²,House,Sold on 22 Dec 2018
"3 Lahti Street, Upper Mount Gravatt",https://www.realestate.com.au/sold/property-house-qld-upper+mount+gravatt-129886342,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Julie Weir,https://i2.au.reastatic.net/150x200/2446d5672d0b8b0f99509ea2e0722484b5c498cf4b6350f08ac76dd602a444da/main.jpg,Sold,"$850,000",5,2,3,698,m²,House,Sold on 17 Dec 2018
