Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"83 Orange Grove Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125698226,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$525,000 ",3,1,1,647,m²,House,Sold on 31 Aug 2017
"1086 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125573166,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$970,000 ",10,7,4,726,m²,House,Sold on 25 Aug 2017
"24 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125673442,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$545,000 ",3,1,2,607,m²,House,Sold on 21 Aug 2017
"4 Clinton Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125359866,https://i2.au.reastatic.net/340x64/a0b28daaf0ece8dd8a2a50376c399840719dfa73ac1d5bb50ca807599898831b/logo.gif,,,Sold,"$520,000 ",3,1,4,410,m²,House,Sold on 18 Aug 2017
"23 Arrunga Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125910126,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$900,000 ",5,2,2,607,m²,House,Sold on 10 Aug 2017
"107 & 111 Evenwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-201665394,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$660,000 ",,,,"1,000",m²,Residential Land,Sold on 09 Aug 2017
"28 Vereker Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125915418,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$560,000 ",3,1,,645,m²,House,Sold on 02 Aug 2017
"6 Bishop Place, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125874286,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$730,000 ",4,2,6,595,m²,House,Sold on 31 Jul 2017
"515 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125504254,https://i2.au.reastatic.net/340x64/683b259b84425451eaf4b7435b9fcb00b8b4c8d2cf52456d2cf1ce66917ddfa0/logo.jpg,,,Sold,"$590,000 ",4,1,3,,,House,Sold on 02 Jul 2017
"18 Beechcroft Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125653798,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$505,000 ",3,2,2,647,m²,House,Sold on 01 Jul 2017
"7 Macknish  Cres, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125414058,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Chris Warren,https://i2.au.reastatic.net/150x200/27c9f56e4178596b8ed5699b466d8f6e3fe68296b36e3f4548ab7b66f41d2db1/main.jpg,Sold,"$601,000 ",3,2,2,423,m²,House,Sold on 22 Jun 2017
"3 Cricket Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125325086,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$760,000 ",4,3,2,,,House,Sold on 09 Jun 2017
"8 Cricket Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125430110,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$880,000 ",5,3,2,401,m²,House,Sold on 27 May 2017
"479 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125349834,https://i2.au.reastatic.net/340x64/db3708507988a900fdaccf2eef0c65054dc2219c44b29a75f8f0eeff5a350d82/logo.jpg,,,Sold,"$630,000 ",4,2,2,733,m²,House,Sold on 20 May 2017
"9 Atkinson Close, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-125096174,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$800,000 ",5,3,2,639,m²,House,Sold on 22 Apr 2017
"10/12 Joyce Street, Coopers Plains",https://www.realestate.com.au/sold/property-townhouse-qld-coopers+plains-124900018,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,"$420,000 ",3,2,1,,,Townhouse,Sold on 13 Apr 2017
"28 Aylton Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123470634,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$648,000 ",3,2,2,610,m²,House,Sold on 31 Jan 2017
"11 Vereker Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-124446522,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$560,000 ",3,1,2,647,m²,House,Sold on 31 Jan 2017
"5/1021 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-unit-qld-coopers+plains-122509718,,,,Sold,"$307,000 ",2,2,1,,,Unit,Sold on 18 Jan 2017
"151 Orange Grove Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123820782,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Emily Xiong,https://i2.au.reastatic.net/150x200/d8a1d93a0740bbbaa88c5015863d2dae840ad32be0df2268776899c24f90735e/main.jpg,Sold,"$1,100,000 ",11,11,2,809,m²,House,Sold on 16 Jan 2017
"10 Bland Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123299922,,,,Sold,"$590,000 ",6,2,7,"1,295",m²,House,Sold on 04 Jan 2017
"12 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-124136282,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$725,498 ",5,2,2,405,m²,House,Sold on 30 Dec 2016
"95 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-124222358,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Geoff Sellars,https://i2.au.reastatic.net/150x200/2d4d306d7c8babb4f50f1bbc409204004326e9a92d3fb8d88b8d339a0a175893/main.jpg,Sold,"$650,000 ",3,1,1,810,m²,House,Sold on 05 Dec 2016
"182 Troughton Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123906194,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$500,000 ",4,2,2,693,m²,House,Sold on 05 Dec 2016
"10 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123542298,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$728,000 ",5,2,2,405,m²,House,Sold on 28 Nov 2016
"403 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122913738,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$630,000 ",5,3,2,450,m²,House,Sold on 25 Nov 2016
"317/26 MacGroarty Street, Coopers Plains",https://www.realestate.com.au/sold/property-unit-qld-coopers+plains-123487318,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$435,000 ",3,2,2,115,m²,Unit,Sold on 24 Nov 2016
"189 Highgate Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123674690,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$680,000 ",4,1,2,809,m²,House,Sold on 21 Nov 2016
"11 Upwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123557846,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$580,000 ",2,1,4,647,m²,House,Sold on 18 Oct 2016
"49 Middle Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123616970,https://i2.au.reastatic.net/340x64/3ac04680d8856bc1b5e3b54f1aa3d3507176da342bd15ff1123107b285991c45/logo.jpg,Dennis Simic,https://i2.au.reastatic.net/150x200/04272caf345d7c61e8adcdaaad5393a0e59fad1a10e2f8d9c826ed6074e7c879/main.jpg,Sold,"$700,000 ",3,1,1,809,m²,House,Sold on 21 Sep 2016
"37 Ferguson Place, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123361018,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$635,000 ",4,2,2,704,m²,House,Sold on 19 Sep 2016
"14 Bland Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123136522,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$605,000 ",3,2,,655,m²,House,Sold on 12 Sep 2016
"15 Upwood Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123288938,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$675,000 ",4,2,3,,,House,Sold on 09 Sep 2016
"19 Hammersmith Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123263958,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$635,000 ",3,1,2,809,m²,House,Sold on 09 Sep 2016
"6 Beechcroft Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-123360594,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$511,000 ",3,1,2,647,m²,House,Sold on 06 Sep 2016
"63 The Village Ave, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122858858,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$505,000 ",3,1,1,340,m²,House,Sold on 13 Aug 2016
"205  Orange Grove Rd, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122401322,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$630,000 ",3,1,2,809,m²,House,Sold on 08 Aug 2016
"265 Musgrave Rd, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122474382,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,"$425,000 ",3,2,2,406,m²,House,Sold on 04 Jul 2016
"187 Breton St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122143366,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Chris Warren,https://i2.au.reastatic.net/150x200/27c9f56e4178596b8ed5699b466d8f6e3fe68296b36e3f4548ab7b66f41d2db1/main.jpg,Sold,"$410,000 ",2,1,1,536,m²,House,Sold on 26 Apr 2016
"26 Keeling Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-122111486,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Anton Silaen,https://i2.au.reastatic.net/150x200/a7787f19c4c1b919a130bd0ff749cc11724987434109ae990fe956c37889bfb1/main.jpg,Sold,"$486,000 ",3,1,1,405,m²,House,Sold on 02 Apr 2016
"19 Macknish Crescent, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121836914,https://i2.au.reastatic.net/340x64/1bcce469e8638d25311d0df6db2bd3fadb8de31288ccbd1254c0c47855cd8b58/logo.gif,Von Barnes,https://i2.au.reastatic.net/150x200/2a985905aa5382cb9b20ad2e399b6ee14c4fd26835eb0af9f89b790cc45b3e22/main.jpg,Sold,"$475,000 ",4,2,1,,,House,Sold on 23 Mar 2016
"367 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121403514,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Brenton Faehrmann,https://i2.au.reastatic.net/150x200/a5b4d50b9d2d2b0bdb7e3a15365e6c17da4bbf71236a04adb7bc22640d098184/main.jpg,Sold,"$477,000 ",4,1,2,"1,356",m²,House,Sold on 09 Mar 2016
"17 Cricket Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121890450,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$537,000 ",2,2,1,400,m²,House,Sold on 02 Mar 2016
"28 Mandarin Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120736477,,,,Sold,"$556,000 ",3,1,2,604,m²,House,Sold on 26 Feb 2016
"18 Lewis Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121489850,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$555,000 ",3,2,2,480,m²,House,Sold on 15 Feb 2016
"31 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121727318,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Bevin Powell,https://i2.au.reastatic.net/150x200/f7e85ba031761b4250983962ad64885a70defc7a59851ed51239dc591323ccf0/main.jpg,Sold,"$620,000 ",3,1,1,810,m²,House,Sold on 25 Jan 2016
"931 Boundary Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-121228390,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$600,000 ",5,2,2,673,m²,House,Sold on 07 Jan 2016
"8 Harford Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120743057,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Place Annerley Sales Team,https://i2.au.reastatic.net/150x200/6b97d917ae96b6ade935d6c69a03160bc421444546e30934b4639e9c30f3e7c0/main.jpg,Sold,"$560,000 ",4,1,3,607,m²,House,Sold on 19 Nov 2015
"22 Dartmouth St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120830045,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$510,000 ",3,2,1,,,House,Sold on 19 Nov 2015
"96 Dartmouth St, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120638021,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$540,000 ",4,2,1,,,House,Sold on 02 Nov 2015
"24 Baroda Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120801793,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$505,000 ",3,1,1,607,m²,House,Sold on 02 Nov 2015
"11 Macgroarty Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120529405,,,,Sold,"$595,000 ",3,1,1,675,m²,House,Sold on 05 Oct 2015
"19 Clinton Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120323733,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Shona McKenzie,https://i2.au.reastatic.net/150x200/c977c6482ca1585439ff3cbbc2cdbe62a810c38eaa4826863e7bbce931c951a1/main.jpg,Sold,"$479,000 ",3,1,1,992,m²,House,Sold on 02 Oct 2015
"435 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120256709,https://i2.au.reastatic.net/340x64/4d90c66388f8e8749096c43918ff037b12d7a9c515d92458a0794b327d1d928f/logo.jpg,Craig Loudon,https://i2.au.reastatic.net/150x200/ad3d71cbdc859195e030b34be5f58d2cdeadd0c4ccfcb000bc6fc46a27be7c81/main.jpg,Sold,"$488,000 ",3,1,2,587,m²,House,Sold on 24 Aug 2015
"42 Orange Grove Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120073213,https://i2.au.reastatic.net/340x64/c833a549a824b59175ebd61aa85677a309a42b6fd8b1fafb18699974b3844a52/logo.gif,,,Sold,"$400,000 ",3,1,3,706,m²,House,Sold on 17 Aug 2015
"123 Nyleta Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120392369,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$485,000 ",4,2,1,432,m²,House,Sold on 13 Aug 2015
"306 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-119923561,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,Brad Sissons,https://i2.au.reastatic.net/150x200/34b770ac2cad166439b13557cf4d23c4790d6e3c356946b2e4216e3ddb2a25a1/main.jpg,Sold,"$600,000 ",3,1,2,809,m²,House,Sold on 10 Aug 2015
"20 Appleyard Crescent, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-120094605,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Anton Silaen,https://i2.au.reastatic.net/150x200/a7787f19c4c1b919a130bd0ff749cc11724987434109ae990fe956c37889bfb1/main.jpg,Sold,"$450,000 ",3,2,1,375,m²,House,Sold on 14 Jul 2015
"93 Orange Grove Rd, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-134675574,https://i2.au.reastatic.net/340x64/08343346c07397984a804251886efbe96f7719e5a99f55d2c24336e7a29d2234/logo.jpg,Agent: Michael Turnbull,,Sold,"$490,000 ",4,1,2,,,House,Sold on 27 Nov 2020
"9/11 Comer Street, Coopers Plains",https://www.realestate.com.au/sold/property-townhouse-qld-coopers+plains-130457142,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$550,000 ",4,2,2,,,Townhouse,Sold on 09 Nov 2020
"52 Longden Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-133335086,https://i2.au.reastatic.net/340x64/509b62119b41d1417d965582319cd34710841ee90b960fa81199cc20fb073150/logo.jpg,Agent: EAGLE REAL ESTATE,,Sold,"$492,493 ",2,1,,451,m²,House,Sold on 09 Nov 2020
"Lot 16 Augstein Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-202666350,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$385,000 ",,,,350,m²,Residential Land,Sold on 21 Oct 2020
"75 Dartmouth Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-202695318,https://i2.au.reastatic.net/340x64/683b259b84425451eaf4b7435b9fcb00b8b4c8d2cf52456d2cf1ce66917ddfa0/logo.jpg,Agent: Nick Bowen,,Sold,"$420,000 ",,,,405,m²,Residential Land,Sold on 23 Sep 2020
"Lot 10 Babbidge Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-131404166,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$750,000 ",4,2,2,404,m²,House,Sold on 14 Sep 2020
"57  Hammersmith Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-132835878,https://i2.au.reastatic.net/340x64/6109c231a06baa0891adb74136adb4c313efa9bb8fa70fc3b1818ad2ca3dec66/logo.gif,Agent: Rada Jovicic,,Sold,"$820,000 ",5,3,2,405,m²,House,Sold on 08 Sep 2020
"Lot 24 Macdevitt Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-202473402,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$430,000 ",,,,400,m²,Residential Land,Sold on 18 Aug 2020
"8 Babbidge Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-132118074,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$808,500 ",4,2,2,404,m²,House,Sold on 27 Jul 2020
"384 Musgrave Road, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-134008926,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Agent: Ross Bischoff,,Sold,"$680,000 ",4,2,2,845,m²,House,Sold on 17 Jul 2020
"3 Macdevitt Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-202600614,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$355,000 ",,,,322,m²,Residential Land,Sold on 01 Jun 2020
"15 Augstein Street, Coopers Plains",https://www.realestate.com.au/sold/property-residential+land-qld-coopers+plains-202461270,https://i2.au.reastatic.net/340x64/150aa6d8005d05850bf029cc4417d2d243887c5469ca61744b592f15ec1708ea/logo.jpg,Agent: Nino Chen,,Sold,"$365,000 ",,,,333,m²,Residential Land,Sold on 18 May 2020
"118 Hammersmith Street, Coopers Plains",https://www.realestate.com.au/sold/property-house-qld-coopers+plains-133734654,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Bevin Powell,,Sold,"$547,700 ",3,1,2,607,m²,House,Sold on 01 May 2020
